"year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
2013,2,18,14,37.04,3.92,24.4,300,13.80936,18.41248,0,1022.3,10,2013-02-18 14:00:00
2013,2,18,15,37.04,3.92,24.4,280,10.35702,NA,0,1022.2,10,2013-02-18 15:00:00
2013,2,18,16,35.96,5,26.76,260,11.5078,NA,0,1022.5,10,2013-02-18 16:00:00
2013,2,18,17,33.98,6.08,30.42,250,9.20624,NA,0,1022.7,10,2013-02-18 17:00:00
2013,2,18,18,33.08,6.98,32.85,230,10.35702,NA,0,1023.3,10,2013-02-18 18:00:00
2013,2,18,19,32,8.96,37.52,230,10.35702,NA,0,1023.2,10,2013-02-18 19:00:00
2013,2,18,20,30.92,10.04,41.13,210,6.90468,NA,0,1023.1,10,2013-02-18 20:00:00
2013,2,18,21,30.92,10.94,42.82,220,5.7539,NA,0,1023.1,10,2013-02-18 21:00:00
2013,2,18,22,32,12.02,43,190,5.7539,NA,0,1023.3,10,2013-02-18 22:00:00
2013,2,18,23,32,12.92,44.74,170,6.90468,NA,0,1022.9,10,2013-02-18 23:00:00
2013,2,19,0,30.92,14,49.01,180,6.90468,NA,0,1022.5,10,2013-02-19 00:00:00
2013,2,19,1,30.92,12.92,46.74,180,5.7539,NA,0,1022,10,2013-02-19 01:00:00
2013,2,19,2,30.92,12.92,46.74,180,4.60312,NA,0,1021,10,2013-02-19 02:00:00
2013,2,19,3,30.02,15.08,53.29,0,0,NA,0,1020.3,10,2013-02-19 03:00:00
2013,2,19,4,30.92,15.98,53.44,190,4.60312,NA,0,1020.1,10,2013-02-19 04:00:00
2013,2,19,5,32,17.96,55.72,180,3.45234,NA,0,1018.8,10,2013-02-19 05:00:00
2013,2,19,6,33.08,19.94,58.08,140,4.60312,NA,0,1018,10,2013-02-19 06:00:00
2013,2,19,7,35.06,21.92,58.37,NA,3.45234,NA,0,1018.1,10,2013-02-19 07:00:00
2013,2,19,8,37.04,24.08,59.09,180,5.7539,NA,0,1017.4,10,2013-02-19 08:00:00
2013,2,19,9,41,24.08,50.63,160,5.7539,NA,0,1016,10,2013-02-19 09:00:00
2013,2,19,10,44.06,24.98,46.73,170,5.7539,NA,0,1015.4,10,2013-02-19 10:00:00
2013,2,19,11,48.92,28.94,45.79,200,12.65858,21.86482,0,1013.6,10,2013-02-19 11:00:00
2013,2,19,12,44.96,35.96,70.52,220,17.2617,26.46794,0,1012.8,9,2013-02-19 12:00:00
2013,2,19,13,44.06,37.94,78.91,190,8.05546,NA,0.05,1011.1,8,2013-02-19 13:00:00
2013,2,19,14,44.6,39.92,85.25,180,6.90468,NA,0.04,NA,7,2013-02-19 14:00:00
2013,2,19,15,44.96,42.08,89.56,170,10.35702,NA,0.02,1007.4,7,2013-02-19 15:00:00
2013,2,19,16,46.94,42.98,86.02,200,14.96014,NA,0.02,1006.6,7,2013-02-19 16:00:00
2013,2,19,17,46.4,44.6,93.4,230,16.11092,23.0156,0.04,NA,5,2013-02-19 17:00:00
2013,2,19,18,44.96,42.98,93.35,230,14.96014,NA,0.02,NA,10,2013-02-19 18:00:00
2013,2,19,19,44.96,42.98,93.35,250,18.41248,NA,0,NA,10,2013-02-19 19:00:00
2013,2,19,20,44.6,41,87.09,260,16.11092,NA,0.02,NA,10,2013-02-19 20:00:00
2013,2,19,21,44.6,39.2,81.2,280,14.96014,NA,0,NA,10,2013-02-19 21:00:00
2013,2,19,22,39.92,30.92,69.96,270,17.2617,25.31716,0,1006.4,10,2013-02-19 22:00:00
2013,2,19,23,37.94,28.04,67.21,280,19.56326,27.61872,0,1006.8,10,2013-02-19 23:00:00
2013,2,20,0,35.96,21.92,56.32,270,20.71404,29.92028,0,1006.8,10,2013-02-20 00:00:00
2013,2,20,1,35.06,21.92,58.37,260,13.80936,NA,0,1007.3,10,2013-02-20 01:00:00
2013,2,20,2,33.98,21.92,60.93,260,16.11092,26.46794,0,1007.7,10,2013-02-20 02:00:00
2013,2,20,3,32,17.06,53.6,290,21.86482,29.92028,0,1007.9,10,2013-02-20 03:00:00
2013,2,20,4,30.92,15.08,51.38,280,14.96014,21.86482,0,1008.5,10,2013-02-20 04:00:00
2013,2,20,5,30.92,15.08,51.38,270,20.71404,26.46794,0,1009.1,10,2013-02-20 05:00:00
2013,2,20,6,30.92,15.98,53.44,250,17.2617,24.16638,0,1009.9,10,2013-02-20 06:00:00
2013,2,20,7,30.92,14,49.01,280,25.31716,34.5234,0,1010.9,10,2013-02-20 07:00:00
2013,2,20,8,32,10.94,40.99,280,17.2617,35.67418,0,1011.4,10,2013-02-20 08:00:00
2013,2,20,9,32,10.94,40.99,280,26.46794,33.37262,0,1011.5,10,2013-02-20 09:00:00
2013,2,20,10,33.08,12.92,42.84,270,21.86482,27.61872,0,1011.4,10,2013-02-20 10:00:00
2013,2,20,11,32,10.04,39.38,310,21.86482,33.37262,0,1011.2,10,2013-02-20 11:00:00
2013,2,20,12,32,8.96,37.52,260,19.56326,27.61872,0,1010.9,10,2013-02-20 12:00:00
2013,2,20,13,33.08,10.04,37.7,280,23.0156,31.07106,0,1011.1,10,2013-02-20 13:00:00
2013,2,20,15,32,8.06,36.03,270,24.16638,35.67418,0,1011.8,10,2013-02-20 15:00:00
2013,2,20,16,30.02,8.06,39.03,270,19.56326,29.92028,0,1012.4,10,2013-02-20 16:00:00
2013,2,20,17,28.94,10.04,44.58,280,24.16638,31.07106,0,1013.2,10,2013-02-20 17:00:00
2013,2,20,18,30.02,10.04,42.66,280,20.71404,27.61872,0,1014.1,10,2013-02-20 18:00:00
2013,2,20,19,28.04,12.02,50.52,290,19.56326,27.61872,0,1014.6,10,2013-02-20 19:00:00
2013,2,20,20,26.96,12.02,52.81,300,11.5078,26.46794,0,1014.5,10,2013-02-20 20:00:00
2013,2,20,21,26.96,8.96,46.08,290,14.96014,NA,0,1014.8,10,2013-02-20 21:00:00
2013,2,20,22,26.06,8.06,45.93,290,13.80936,23.0156,0,1015.3,10,2013-02-20 22:00:00
2013,2,20,23,26.06,8.96,47.82,300,18.41248,26.46794,0,1015.7,10,2013-02-20 23:00:00
2013,2,21,1,24.08,10.04,54.51,280,10.35702,NA,0,1015.7,10,2013-02-21 01:00:00
2013,2,21,2,24.98,10.04,52.5,290,14.96014,21.86482,0,1015.8,10,2013-02-21 02:00:00
2013,2,21,3,24.98,10.04,52.5,280,10.35702,NA,0,1015.6,10,2013-02-21 03:00:00
2013,2,21,4,26.06,10.94,52.25,290,13.80936,NA,0,1016,10,2013-02-21 04:00:00
2013,2,21,5,26.06,10.04,50.2,310,17.2617,32.22184,0,1016.4,10,2013-02-21 05:00:00
2013,2,21,6,26.06,10.04,50.2,300,17.2617,23.0156,0,1016.7,10,2013-02-21 06:00:00
2013,2,21,7,26.96,8.96,46.08,310,13.80936,20.71404,0,1017.1,10,2013-02-21 07:00:00
2013,2,21,8,28.94,10.04,44.58,290,18.41248,27.61872,0,1016.9,10,2013-02-21 08:00:00
2013,2,21,9,30.02,10.04,42.66,280,19.56326,31.07106,0,1016.4,10,2013-02-21 09:00:00
2013,2,21,10,33.08,10.04,37.7,290,27.61872,39.12652,0,1016.7,10,2013-02-21 10:00:00
2013,2,21,11,35.06,10.94,36.26,290,25.31716,35.67418,0,1016.6,10,2013-02-21 11:00:00
2013,2,21,12,35.06,10.94,36.26,300,19.56326,34.5234,0,1015.9,10,2013-02-21 12:00:00
2013,2,21,13,35.06,12.02,38.04,290,23.0156,33.37262,0,1016.4,10,2013-02-21 13:00:00
2013,2,21,14,35.96,12.92,38.2,310,17.2617,27.61872,0,1016.8,10,2013-02-21 14:00:00
2013,2,21,15,35.96,12.92,38.2,300,19.56326,33.37262,0,1017.1,10,2013-02-21 15:00:00
2013,2,21,16,33.98,12.02,39.72,320,19.56326,24.16638,0,1018.9,10,2013-02-21 16:00:00
2013,2,21,17,30.92,12.02,44.92,320,16.11092,24.16638,0,1020.2,10,2013-02-21 17:00:00
2013,2,21,18,28.94,12.02,48.69,320,17.2617,21.86482,0,1020.9,10,2013-02-21 18:00:00
2013,2,21,19,28.04,12.02,50.52,320,13.80936,21.86482,0,1023.5,10,2013-02-21 19:00:00
2013,2,21,20,26.96,12.02,52.81,320,16.11092,23.0156,0,1024.9,10,2013-02-21 20:00:00
2013,2,21,21,26.06,12.02,54.82,330,13.80936,NA,0,1025.1,10,2013-02-21 21:00:00
2013,2,21,22,24.98,12.02,57.33,330,16.11092,NA,0,1025.3,10,2013-02-21 22:00:00
2013,2,21,23,26.06,12.92,57.04,360,8.05546,18.41248,0,1025.6,10,2013-02-21 23:00:00
2013,2,22,0,24.98,12.92,59.65,340,16.11092,NA,0,1025.6,10,2013-02-22 00:00:00
2013,2,22,1,24.98,14,62.55,360,9.20624,NA,0,1025.3,10,2013-02-22 01:00:00
2013,2,22,2,24.98,14,62.55,340,9.20624,NA,0,1026.6,10,2013-02-22 02:00:00
2013,2,22,3,24.08,15.08,68.09,10,8.05546,NA,0,1026.5,10,2013-02-22 03:00:00
2013,2,22,4,23,15.08,71.24,10,5.7539,NA,0,1027.3,10,2013-02-22 04:00:00
2013,2,22,5,26.06,17.06,68.33,360,11.5078,NA,0,1028.2,10,2013-02-22 05:00:00
2013,2,22,6,26.06,17.96,71.04,10,8.05546,NA,0,1029,10,2013-02-22 06:00:00
2013,2,22,7,28.04,19.04,68.57,20,10.35702,NA,0,1029.4,10,2013-02-22 07:00:00
2013,2,22,8,28.94,19.04,66.09,20,10.35702,NA,0,1029.4,10,2013-02-22 08:00:00
2013,2,22,9,30.02,19.04,63.24,30,9.20624,NA,0,1029,10,2013-02-22 09:00:00
2013,2,22,10,33.08,19.04,55.89,40,3.45234,NA,0,1029.2,10,2013-02-22 10:00:00
2013,2,22,11,35.96,19.94,51.78,60,3.45234,NA,0,1028.7,10,2013-02-22 11:00:00
2013,2,22,12,37.04,19.94,49.62,NA,3.45234,NA,0,1027.8,10,2013-02-22 12:00:00
2013,2,22,13,37.04,19.94,49.62,80,4.60312,NA,0,1027,10,2013-02-22 13:00:00
2013,2,22,14,37.94,21.92,52.09,NA,5.7539,NA,0,1026.4,10,2013-02-22 14:00:00
2013,2,22,15,37.04,24.98,61.35,170,8.05546,NA,0,1026.6,10,2013-02-22 15:00:00
2013,2,22,16,35.96,26.06,66.97,160,5.7539,NA,0,1026.8,10,2013-02-22 16:00:00
2013,2,22,17,35.96,26.96,69.51,130,4.60312,NA,0,1027.1,9,2013-02-22 17:00:00
2013,2,22,18,37.04,28.04,69.63,NA,4.60312,NA,0,1026.6,10,2013-02-22 18:00:00
2013,2,22,19,37.4,30.02,75.5,140,5.7539,NA,0,NA,10,2013-02-22 19:00:00
2013,2,22,20,37.94,30.02,72.87,140,6.90468,NA,0,1026.5,10,2013-02-22 20:00:00
2013,2,22,21,37.94,30.92,75.58,120,4.60312,NA,0,1025.8,10,2013-02-22 21:00:00
2013,2,22,22,37.94,32,78.96,110,3.45234,NA,0,1025.6,10,2013-02-22 22:00:00
2013,2,22,23,39.02,32,75.69,0,0,NA,0,1024.9,10,2013-02-22 23:00:00
2013,2,23,0,39.02,33.08,79.05,130,4.60312,NA,0,1025,10,2013-02-23 00:00:00
2013,2,23,1,37.94,35.06,89.25,140,6.90468,NA,0,NA,9,2013-02-23 01:00:00
2013,2,23,2,37.94,35.96,93.14,110,6.90468,NA,0,NA,7,2013-02-23 02:00:00
2013,2,23,3,37.94,35.96,92.49,110,4.60312,NA,0,1022.4,8,2013-02-23 03:00:00
2013,2,23,4,37.94,37.04,96.52,70,4.60312,NA,0,1022,4,2013-02-23 04:00:00
2013,2,23,5,37.94,37.04,96.52,90,5.7539,NA,0,1021.2,4,2013-02-23 05:00:00
2013,2,23,6,37.94,37.04,96.52,70,5.7539,NA,0,1021.1,4,2013-02-23 06:00:00
2013,2,23,7,39.02,37.94,95.86,70,5.7539,NA,0,1020.7,4,2013-02-23 07:00:00
2013,2,23,8,39.92,39.2,100,80,6.90468,NA,0,NA,2,2013-02-23 08:00:00
2013,2,23,9,41,39.92,95.9,70,8.05546,NA,0.01,NA,1.5,2013-02-23 09:00:00
2013,2,23,10,41,41,100,60,8.05546,NA,0.03,NA,0.5,2013-02-23 10:00:00
2013,2,23,11,39.92,39.02,96.55,20,8.05546,NA,0.03,1017.4,0.5,2013-02-23 11:00:00
2013,2,23,12,41,41,100,20,6.90468,NA,0.04,NA,0.25,2013-02-23 12:00:00
2013,2,23,13,42.08,41,95.92,20,8.05546,NA,0.02,1015.3,0.25,2013-02-23 13:00:00
2013,2,23,14,42.08,42.08,100,40,6.90468,NA,0.08,1014.4,0.25,2013-02-23 14:00:00
2013,2,23,15,42.08,42.08,100,30,6.90468,NA,0.06,1014.3,0.25,2013-02-23 15:00:00
2013,2,23,16,42.98,42.8,100,40,10.35702,NA,0.05,NA,1,2013-02-23 16:00:00
2013,2,23,17,39.92,39.02,96.55,40,10.35702,NA,0.02,1013.1,2,2013-02-23 17:00:00
2013,2,23,18,39.02,37.04,92.53,30,12.65858,NA,0,1013.4,2.5,2013-02-23 18:00:00
2013,2,23,19,37.94,37.04,96.52,40,10.35702,NA,0,1012.7,2.5,2013-02-23 19:00:00
2013,2,23,20,37.94,35.96,93.14,30,13.80936,NA,0,NA,8,2013-02-23 20:00:00
2013,2,23,21,37.04,35.96,95.82,30,14.96014,NA,0,1010.8,4,2013-02-23 21:00:00
2013,2,23,22,37.04,35.96,95.82,30,12.65858,NA,0,1010.2,3,2013-02-23 22:00:00
2013,2,23,23,37.94,37.04,96.52,10,11.5078,NA,0,1009.4,3,2013-02-23 23:00:00
2013,2,24,0,37.04,35.96,95.82,360,11.5078,NA,0,1009.2,3,2013-02-24 00:00:00
2013,2,24,1,37.94,35.96,92.49,10,8.05546,NA,0,1009.2,3,2013-02-24 01:00:00
2013,2,24,2,37.94,37.04,96.52,350,9.20624,NA,0,1008.9,3,2013-02-24 02:00:00
2013,2,24,3,37.94,37.4,100,330,10.35702,NA,0,NA,10,2013-02-24 03:00:00
2013,2,24,4,37.4,35.6,93.14,340,10.35702,NA,0,NA,10,2013-02-24 04:00:00
2013,2,24,5,37.94,35.96,92.49,360,10.35702,NA,0,1007.8,10,2013-02-24 05:00:00
2013,2,24,6,37.94,35.6,93.14,340,9.20624,NA,0,NA,10,2013-02-24 06:00:00
2013,2,24,7,39.2,35.96,88.66,360,5.7539,NA,0,NA,10,2013-02-24 07:00:00
2013,2,24,8,42.08,37.04,82.17,330,9.20624,NA,0,1008.5,10,2013-02-24 08:00:00
2013,2,24,9,42.98,37.4,81.07,330,13.80936,NA,0,NA,10,2013-02-24 09:00:00
2013,2,24,10,44.96,37.4,81.07,340,11.5078,NA,0,NA,10,2013-02-24 10:00:00
2013,2,24,11,46.94,35.6,65.83,310,18.41248,25.31716,0,NA,10,2013-02-24 11:00:00
2013,2,24,12,48.92,30.92,49.64,280,18.41248,23.0156,0,1007.6,10,2013-02-24 12:00:00
2013,2,24,13,48.02,28.94,47.36,290,18.41248,27.61872,0,1007.5,10,2013-02-24 13:00:00
2013,2,24,14,46.04,26.96,47.05,310,16.11092,28.7695,0,1007.8,10,2013-02-24 14:00:00
2013,2,24,15,44.06,26.96,50.73,310,18.41248,25.31716,0,1008.6,10,2013-02-24 15:00:00
2013,2,24,16,39.92,28.04,62.21,290,21.86482,28.7695,0,1010.1,10,2013-02-24 16:00:00
2013,2,24,17,39.02,24.08,54.68,300,11.5078,21.86482,0,1011.4,10,2013-02-24 17:00:00
2013,2,24,18,37.04,21.02,51.95,300,14.96014,24.16638,0,1012.4,10,2013-02-24 18:00:00
2013,2,24,19,35.96,21.02,54.21,310,18.41248,27.61872,0,1013.5,10,2013-02-24 19:00:00
2013,2,24,20,35.06,21.92,58.37,310,18.41248,24.16638,0,1014.4,10,2013-02-24 20:00:00
2013,2,24,21,33.98,21.02,58.66,300,14.96014,21.86482,0,1014.6,10,2013-02-24 21:00:00
2013,2,24,22,33.98,21.02,58.66,310,13.80936,20.71404,0,1014.8,10,2013-02-24 22:00:00
2013,2,24,23,33.98,21.02,58.66,310,11.5078,20.71404,0,1015.1,10,2013-02-24 23:00:00
2013,2,25,0,33.08,21.02,60.81,300,9.20624,NA,0,1015.9,10,2013-02-25 00:00:00
2013,2,25,1,33.08,21.02,60.81,300,9.20624,NA,0,1016.5,10,2013-02-25 01:00:00
2013,2,25,2,32,21.92,65.97,300,8.05546,NA,0,1016.8,10,2013-02-25 02:00:00
2013,2,25,3,32,21.92,65.97,310,8.05546,NA,0,1017.3,10,2013-02-25 03:00:00
2013,2,25,4,32,23,69.04,310,6.90468,NA,0,1017.4,10,2013-02-25 04:00:00
2013,2,25,5,32,23,69.04,300,6.90468,NA,0,1018.2,10,2013-02-25 05:00:00
2013,2,25,6,32,24.08,72.24,300,5.7539,NA,0,1018.7,10,2013-02-25 06:00:00
2013,2,25,7,35.06,24.98,66.36,260,4.60312,NA,0,1019.8,10,2013-02-25 07:00:00
2013,2,25,8,39.02,26.06,59.37,340,10.35702,NA,0,1020.1,10,2013-02-25 08:00:00
2013,2,25,9,42.08,26.06,52.73,350,12.65858,NA,0,1020.3,10,2013-02-25 09:00:00
2013,2,25,10,42.08,24.98,50.42,350,10.35702,NA,0,1020.5,10,2013-02-25 10:00:00
2013,2,25,11,44.96,24.98,45.15,360,10.35702,NA,0,1020.4,10,2013-02-25 11:00:00
2013,2,25,12,44.06,24.08,45.01,330,6.90468,17.2617,0,1020.9,10,2013-02-25 12:00:00
2013,2,25,13,44.96,24.08,43.49,330,8.05546,NA,0,1020.5,10,2013-02-25 13:00:00
2013,2,25,14,44.06,24.08,45.01,300,9.20624,16.11092,0,1021,10,2013-02-25 14:00:00
2013,2,25,15,44.06,24.08,45.01,310,10.35702,NA,0,1021.3,10,2013-02-25 15:00:00
2013,2,25,16,42.98,24.98,48.7,310,10.35702,NA,0,1021.1,10,2013-02-25 16:00:00
2013,2,25,17,42.98,26.06,50.94,320,9.20624,NA,0,1021.8,10,2013-02-25 17:00:00
2013,2,25,18,42.98,26.06,50.94,310,9.20624,NA,0,1022.7,10,2013-02-25 18:00:00
2013,2,25,19,42.08,26.96,54.73,300,5.7539,NA,0,1023.2,10,2013-02-25 19:00:00
2013,2,25,20,42.08,26.96,54.73,360,4.60312,NA,0,1023.3,10,2013-02-25 20:00:00
2013,2,25,21,42.08,26.06,52.73,330,6.90468,NA,0,1023.7,10,2013-02-25 21:00:00
2013,2,25,22,41,26.96,57.06,330,5.7539,NA,0,1023.6,10,2013-02-25 22:00:00
2013,2,25,23,39.02,26.96,61.63,0,0,NA,0,1023.1,10,2013-02-25 23:00:00
2013,2,26,0,37.04,26.96,66.6,0,0,NA,0,1023.2,10,2013-02-26 00:00:00
2013,2,26,1,35.96,26.96,69.51,320,3.45234,NA,0,1024.5,10,2013-02-26 01:00:00
2013,2,26,2,33.98,26.96,75.2,360,4.60312,NA,0,1024.4,10,2013-02-26 02:00:00
2013,2,26,3,33.98,26.96,75.2,30,3.45234,NA,0,1024.1,10,2013-02-26 03:00:00
2013,2,26,4,32,26.06,78.45,10,4.60312,NA,0,1024.1,10,2013-02-26 04:00:00
2013,2,26,5,32,26.06,78.45,10,8.05546,NA,0,1023.8,10,2013-02-26 05:00:00
2013,2,26,6,32,26.96,81.42,20,9.20624,NA,0,1024,10,2013-02-26 06:00:00
2013,2,26,7,35.96,30.02,78.79,20,5.7539,NA,0,1025.3,9,2013-02-26 07:00:00
2013,2,26,8,39.02,32,75.69,40,4.60312,NA,0,1025.5,8,2013-02-26 08:00:00
2013,2,26,9,42.08,33.08,70.2,60,6.90468,NA,0,1025,8,2013-02-26 09:00:00
2013,2,26,10,44.06,30.92,59.64,90,9.20624,17.2617,0,1025.2,10,2013-02-26 10:00:00
2013,2,26,11,44.06,30.02,57.5,110,12.65858,19.56326,0,1024.7,10,2013-02-26 11:00:00
2013,2,26,12,44.06,30.02,57.5,100,10.35702,17.2617,0,1024.2,10,2013-02-26 12:00:00
2013,2,26,13,44.06,32,62.3,110,13.80936,20.71404,0,1022.8,10,2013-02-26 13:00:00
2013,2,26,14,44.06,30.02,57.5,110,13.80936,NA,0,1022.6,10,2013-02-26 14:00:00
2013,2,26,15,42.08,28.94,59.36,100,13.80936,21.86482,0,1021.9,10,2013-02-26 15:00:00
2013,2,26,16,42.08,30.92,64.35,100,11.5078,20.71404,0,1021.3,10,2013-02-26 16:00:00
2013,2,26,17,41,30.02,64.68,100,12.65858,21.86482,0,1020.7,10,2013-02-26 17:00:00
2013,2,26,18,41,28.94,61.89,80,13.80936,25.31716,0,1019.7,10,2013-02-26 18:00:00
2013,2,26,19,39.92,30.2,69.88,90,13.80936,28.7695,0,NA,10,2013-02-26 19:00:00
2013,2,26,20,39.2,30.2,69.88,70,18.41248,26.46794,0,NA,10,2013-02-26 20:00:00
2013,2,26,21,39.02,33.08,79.05,60,16.11092,26.46794,0.01,1015.9,7,2013-02-26 21:00:00
2013,2,26,22,37.4,35.06,92.46,50,16.11092,NA,0.12,NA,4,2013-02-26 22:00:00
2013,2,26,23,37.94,35.06,89.25,60,18.41248,28.7695,0.04,1011.6,6,2013-02-26 23:00:00
2013,2,27,0,37.94,35.96,92.49,50,17.2617,24.16638,0.18,1011.8,5,2013-02-27 00:00:00
2013,2,27,1,37.94,35.96,93.14,40,13.80936,NA,0.08,NA,5,2013-02-27 01:00:00
2013,2,27,2,37.94,35.96,92.49,30,14.96014,NA,0.11,1008,5,2013-02-27 02:00:00
2013,2,27,3,37.94,37.04,96.52,40,20.71404,27.61872,0.14,1006.6,5,2013-02-27 03:00:00
2013,2,27,4,39.02,37.94,95.86,30,16.11092,26.46794,0.15,1005.5,5,2013-02-27 04:00:00
2013,2,27,5,39.92,39.02,96.55,40,16.11092,26.46794,0.15,1004,5,2013-02-27 05:00:00
2013,2,27,6,41,39.92,95.9,30,17.2617,25.31716,0.1,1002.9,4,2013-02-27 06:00:00
2013,2,27,7,42.08,41,95.92,40,14.96014,21.86482,0.17,1002,1,2013-02-27 07:00:00
2013,2,27,8,42.98,42.8,100,30,13.80936,NA,0.11,NA,1,2013-02-27 08:00:00
2013,2,27,9,42.98,42.8,100,20,14.96014,NA,0.09,NA,1.5,2013-02-27 09:00:00
2013,2,27,10,44.6,42.98,95.95,20,9.20624,NA,0.02,NA,1.5,2013-02-27 10:00:00
2013,2,27,11,44.06,44.06,100,10,6.90468,NA,0.02,999.7,1.5,2013-02-27 11:00:00
2013,2,27,12,44.96,44.06,96.63,10,9.20624,NA,0.01,999.1,1.5,2013-02-27 12:00:00
2013,2,27,13,44.96,44.6,100,350,9.20624,NA,0,NA,3,2013-02-27 13:00:00
2013,2,27,14,46.4,44.96,95.99,280,5.7539,NA,0,NA,2.5,2013-02-27 14:00:00
2013,2,27,15,48.92,46.4,100,270,12.65858,NA,0,NA,10,2013-02-27 15:00:00
2013,2,27,16,48.2,41,76.01,260,16.11092,24.16638,0,NA,10,2013-02-27 16:00:00
2013,2,27,17,46.04,37.04,70.64,280,10.35702,NA,0,1002.5,10,2013-02-27 17:00:00
2013,2,27,18,44.96,37.04,73.59,260,10.35702,NA,0,1003.4,10,2013-02-27 18:00:00
2013,2,27,19,46.04,35.96,67.69,250,9.20624,NA,0,1003.7,10,2013-02-27 19:00:00
2013,2,27,20,44.96,35.06,68.05,280,10.35702,NA,0,1004.2,10,2013-02-27 20:00:00
2013,2,27,21,44.96,35.96,70.52,290,5.7539,NA,0,1003.8,10,2013-02-27 21:00:00
2013,2,27,22,44.06,35.96,72.98,200,5.7539,NA,0,1003.8,10,2013-02-27 22:00:00
2013,2,27,23,42.98,37.04,79.38,220,4.60312,NA,0,1003.3,10,2013-02-27 23:00:00
2013,2,28,0,42.98,37.04,79.38,220,6.90468,NA,0,1003.1,10,2013-02-28 00:00:00
2013,2,28,1,42.98,37.04,79.38,0,0,NA,0,1002.7,10,2013-02-28 01:00:00
2013,2,28,2,42.08,37.04,82.17,0,0,NA,0,1002.5,10,2013-02-28 02:00:00
2013,2,28,3,42.98,37.04,79.38,210,4.60312,NA,0,1002.5,10,2013-02-28 03:00:00
2013,2,28,4,42.08,37.04,82.17,240,5.7539,NA,0,1002.5,10,2013-02-28 04:00:00
2013,2,28,5,42.08,35.96,78.74,260,4.60312,NA,0,1002.5,10,2013-02-28 05:00:00
2013,2,28,6,42.08,35.96,78.74,240,5.7539,NA,0,1002.7,10,2013-02-28 06:00:00
2013,2,28,7,42.98,37.04,79.38,230,3.45234,NA,0,1002.9,10,2013-02-28 07:00:00
2013,2,28,8,44.06,35.96,72.98,250,5.7539,NA,0,1003.3,10,2013-02-28 08:00:00
2013,2,28,9,44.96,35.96,70.52,270,5.7539,NA,0,1002.9,10,2013-02-28 09:00:00
2013,2,28,10,48.02,33.98,58.07,0,0,NA,0,1002.1,10,2013-02-28 10:00:00
2013,2,28,11,50,32,49.81,250,9.20624,NA,0,1001.4,10,2013-02-28 11:00:00
2013,2,28,12,48.92,30.02,47.86,250,8.05546,NA,0,1000.8,10,2013-02-28 12:00:00
2013,2,28,13,48.92,30.92,49.64,280,11.5078,NA,0,1000.7,10,2013-02-28 13:00:00
2013,2,28,14,48.02,30.02,49.5,260,13.80936,NA,0,1000.8,10,2013-02-28 14:00:00
2013,2,28,15,46.04,30.02,53.33,290,13.80936,NA,0,1000.8,10,2013-02-28 15:00:00
2013,2,28,16,46.04,28.94,51.03,280,9.20624,NA,0,1000.8,10,2013-02-28 16:00:00
2013,2,28,17,44.96,26.96,49.02,260,10.35702,18.41248,0,1001.2,10,2013-02-28 17:00:00
2013,2,28,18,44.06,26.06,48.87,260,11.5078,NA,0,1001.8,10,2013-02-28 18:00:00
2013,2,28,19,42.08,26.96,54.73,270,12.65858,NA,0,1002.1,10,2013-02-28 19:00:00
2013,2,28,20,42.08,28.94,59.36,280,12.65858,NA,0,1002.5,10,2013-02-28 20:00:00
2013,2,28,21,39.92,30.02,67.45,280,8.05546,NA,0,1002.8,10,2013-02-28 21:00:00
2013,2,28,22,39.02,30.02,69.86,280,9.20624,NA,0,1002.9,10,2013-02-28 22:00:00
2013,2,28,23,37.94,30.02,72.87,280,8.05546,NA,0,1002.8,10,2013-02-28 23:00:00
2013,3,1,0,37.04,30.02,75.5,250,4.60312,NA,0,1002.7,10,2013-03-01 00:00:00
2013,3,1,1,35.96,30.02,78.79,330,3.45234,NA,0,1002.8,10,2013-03-01 01:00:00
2013,3,1,2,35.96,30.02,78.79,290,5.7539,NA,0,1002.9,10,2013-03-01 02:00:00
2013,3,1,3,35.06,28.94,78.13,290,8.05546,NA,0,1003.5,10,2013-03-01 03:00:00
2013,3,1,4,35.96,28.94,75.39,0,0,NA,0,1003.8,10,2013-03-01 04:00:00
2013,3,1,5,35.06,28.94,78.13,220,4.60312,NA,0,1004.4,10,2013-03-01 05:00:00
2013,3,1,6,35.96,28.94,75.39,260,3.45234,NA,0,1004.5,10,2013-03-01 06:00:00
2013,3,1,7,39.92,28.94,64.54,300,6.90468,NA,0,1005.2,10,2013-03-01 07:00:00
2013,3,1,8,42.08,28.94,59.36,310,8.05546,NA,0,1005.6,10,2013-03-01 08:00:00
2013,3,1,9,42.08,28.04,57.22,310,10.35702,NA,0,1005.7,10,2013-03-01 09:00:00
2013,3,1,10,42.08,26.96,54.73,330,10.35702,17.2617,0,1005.9,10,2013-03-01 10:00:00
2013,3,1,11,44.06,26.96,50.73,340,12.65858,NA,0,1005.8,10,2013-03-01 11:00:00
2013,3,1,12,44.96,26.06,47.23,310,11.5078,NA,0,1005.4,10,2013-03-01 12:00:00
2013,3,1,13,46.04,26.06,45.33,330,13.80936,21.86482,0,1005.2,10,2013-03-01 13:00:00
